Name,Set,Rarity,RarityWeight,MarketPrice,CurrentPrice,ListingCount,ProductURL,ImageURL
"Miscellaneous Cards & Products","Pokemon Search (All)","",null,"147.32","145","45","https://www.tcgplayer.com/product/636740/pokemon-miscellaneous-cards-and-products-costco-pokemon-prismatic-evolutions-2-pack-trainer-box-and-booster-bundle?page=1","https://tcgplayer-cdn.tcgplayer.com/product/636740_in_200x200.jpg"
"Miscellaneous Cards & Products","Pokemon Search (All)","",null,"144.52","132.8","57","https://www.tcgplayer.com/product/609597/pokemon-miscellaneous-cards-and-products-blooming-waters-premium-collection?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV03: Obsidian Flames","Pokemon Search (All)","",null,"141.69","140","28","https://www.tcgplayer.com/product/501264/pokemon-sv03-obsidian-flames-obsidian-flames-elite-trainer-box?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Shrouded Fable","Shrouded Fable","",null,"138.33","","","https://www.tcgplayer.com/product/553094/pokemon-sv-shrouded-fable-kingambit-illustration-collection-case?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"137.51","122.95","18246","https://www.tcgplayer.com/product/633029/pokemon-sv10-destined-rivals-team-rockets-moltres-ex-229-182?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Black Bolt","Pokemon Search (All)","",null,"135.4","24.97","34","https://www.tcgplayer.com/product/630446/pokemon-sv-black-bolt-unova-mini-tin-display?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Fossil","Pokemon Products (Paginated)","",null,"134.69","9.24","203","https://www.tcgplayer.com/product/106518/pokemon-fossil-articuno-2?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","SV: Scarlet & Violet 151","",null,"134.17","24.99","31","https://www.tcgplayer.com/product/502004/pokemon-sv-scarlet-and-violet-151-151-binder-collection?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Fossil","All Pokemon Products","",null,"133.57","4.16","224","https://www.tcgplayer.com/product/44424/pokemon-fossil-zapdos-15?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Celebrations: Classic Collection","Pokemon Products (Paginated)","",null,"132.27","49.76","46","https://www.tcgplayer.com/product/250320/pokemon-celebrations-classic-collection-charizard?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Shrouded Fable","Shrouded Fable","",null,"131.23","120.95","27","https://www.tcgplayer.com/product/553001/pokemon-sv-shrouded-fable-kingdra-ex-special-illustration-collection?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV03: Obsidian Flames","Obsidian Flames","",null,"126.93","74.99","19774","https://www.tcgplayer.com/product/509980/pokemon-sv03-obsidian-flames-charizard-ex-223-197?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Jungle","Pokemon Search (All)","",null,"125.08","7","199","https://www.tcgplayer.com/product/45134/pokemon-jungle-pidgeot-8?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","SV: Paldean Fates","",null,"121.08","99.99","9117","https://www.tcgplayer.com/product/535085/pokemon-sv-paldean-fates-gardevoir-ex-233-091?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Base Set","Pokemon Search (All)","",null,"115.49","21.97","149","https://www.tcgplayer.com/product/42355/pokemon-base-set-venusaur?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","SV: Paldean Fates","",null,"114.1","5","12","https://www.tcgplayer.com/product/528229/pokemon-sv-paldean-fates-paldean-fates-tech-sticker-collections-set-of-3?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","SV: Paldean Fates","",null,"113.98","165.95","8","https://www.tcgplayer.com/product/529039/pokemon-sv-paldean-fates-paldean-fates-mini-tin-set-of-5?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"ME01: Mega Evolution","Pokemon Search (All)","",null,"113.94","114.93","4","https://www.tcgplayer.com/product/648394/pokemon-me01-mega-evolution-mega-evolution-elite-trainer-box-mega-lucario?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Miscellaneous Cards & Products","All Pokemon Products","",null,"113.6","15","64","https://www.tcgplayer.com/product/648365/pokemon-miscellaneous-cards-and-products-prismatic-evolutions-lucario-ex-and-tyranitar-ex-premium-collection-sams-club?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH08: Fusion Strike","Pokemon Search (All)","",null,"111.91","69.99","35","https://www.tcgplayer.com/product/253147/pokemon-swsh08-fusion-strike-mew-v-alternate-full-art?page=1","https://tcgplayer-cdn.tcgplayer.com/product/253147_in_200x200.jpg"
"Shining Fates: Shiny Vault","Pokemon Search (All)","",null,"110.53","50","40","https://www.tcgplayer.com/product/232496/pokemon-shining-fates-shiny-vault-charizard-vmax?page=1","https://tcgplayer-cdn.tcgplayer.com/product/232496_in_200x200.jpg"
"SM Promos","Pokemon Search (All)","",null,"108.72","65","73","https://www.tcgplayer.com/product/189659/pokemon-sm-promos-moltres-and-zapdos-and-articuno-gx?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Team Rocket","Pokemon Search (All)","",null,"108.37","21.43","102","https://www.tcgplayer.com/product/84573/pokemon-team-rocket-dark-charizard-21?page=1","https://tcgplayer-cdn.tcgplayer.com/product/84573_in_200x200.jpg"
"SV: Scarlet & Violet Promo Cards","Pokemon Search (All)","",null,"107.29","128.53","29","https://www.tcgplayer.com/product/610757/pokemon-sv-scarlet-and-violet-promo-cards-eevee-173-pokemon-center-exclusive?page=1","https://tcgplayer-cdn.tcgplayer.com/product/610757_in_200x200.jpg"
"SV: Shrouded Fable","Shrouded Fable","",null,"106.77","140","18","https://www.tcgplayer.com/product/553002/pokemon-sv-shrouded-fable-greninja-ex-special-illustration-collection?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Crown Zenith: Galarian Gallery","Pokemon Search (All)","",null,"106.42","89.86","50","https://www.tcgplayer.com/product/478101/pokemon-crown-zenith-galarian-gallery-arceus-vstar-secret?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Miscellaneous Cards & Products","Pokemon Search (All)","",null,"105.81","86","62","https://www.tcgplayer.com/product/650397/pokemon-miscellaneous-cards-and-products-costco-pokemon-surging-sparks-2-pack-trainer-box-and-booster-bundle?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Prismatic Evolutions","Pokemon Complete Catalog (30,120+ cards)","",null,"103.27","0.65","212","https://www.tcgplayer.com/product/593355/pokemon-sv-prismatic-evolutions-prismatic-evolutions-elite-trainer-box?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"ME01: Mega Evolution","Pokemon Complete Catalog (30,120+ cards)","",null,"99.23","99.3","24","https://www.tcgplayer.com/product/644279/pokemon-me01-mega-evolution-mega-evolution-elite-trainer-box-mega-gardevoir?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","SV: Paldean Fates","",null,"99.04","105.99","12","https://www.tcgplayer.com/product/528056/pokemon-sv-paldean-fates-paldean-fates-tin-charizard-ex?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","Pokemon Complete Catalog (30,120+ cards)","",null,"98.9","89.79","28","https://www.tcgplayer.com/product/528771/pokemon-sv-paldean-fates-paldean-fates-booster-bundle?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV10: Destined Rivals","Pokemon Search (All)","",null,"97.13","2.95","91","https://www.tcgplayer.com/product/624676/pokemon-sv10-destined-rivals-destined-rivals-elite-trainer-box?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Products (Paginated)","",null,"94.43","69.98","16533","https://www.tcgplayer.com/product/517048/pokemon-sv-scarlet-and-violet-151-zapdos-ex-202-165?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"94.39","92","16742","https://www.tcgplayer.com/product/550264/pokemon-sv06-twilight-masquerade-perrin-220-167?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Miscellaneous Cards & Products","Pokemon Search (All)","",null,"93.39","20","82","https://www.tcgplayer.com/product/108589/pokemon-miscellaneous-cards-and-products-ancient-mew?page=1","https://tcgplayer-cdn.tcgplayer.com/product/108589_in_200x200.jpg"
"Fossil","Pokemon Search (All)","",null,"92.09","4.39","294","https://www.tcgplayer.com/product/44419/pokemon-fossil-lapras-10?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Complete Catalog (30,120+ cards)","",null,"91.73","87.24","82","https://www.tcgplayer.com/product/502000/pokemon-sv-scarlet-and-violet-151-151-booster-bundle?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Paldea Evolved","",null,"91.45","136.21","5","https://www.tcgplayer.com/product/496935/pokemon-sv02-paldea-evolved-paldea-evolved-build-and-battle-stadium?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"XY - Evolutions","Pokemon Products (Paginated)","",null,"91.4","10.69","65","https://www.tcgplayer.com/product/124025/pokemon-xy-evolutions-m-charizard-ex?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Fossil","Pokemon Products (Paginated)","",null,"89.43","6.04","189","https://www.tcgplayer.com/product/44418/pokemon-fossil-aerodactyl-1?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Base Set (Shadowless)","Pokemon Products (Paginated)","",null,"89.21","0.59","310","https://www.tcgplayer.com/product/107043/pokemon-base-set-shadowless-charmander?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet Promo Cards","Pokemon Search (All)","",null,"88.41","94.78","25","https://www.tcgplayer.com/product/535953/pokemon-sv-scarlet-and-violet-promo-cards-mimikyu-075-pokemon-center-exclusive?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Jungle","All Pokemon Products","",null,"88.34","5.9","185","https://www.tcgplayer.com/product/45124/pokemon-jungle-venomoth-13?page=1","https://tcgplayer-cdn.tcgplayer.com/product/45124_in_200x200.jpg"
"Jungle","Pokemon Products (Paginated)","",null,"87.19","5","221","https://www.tcgplayer.com/product/45126/pokemon-jungle-vileplume-15?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Fossil","Pokemon Search (All)","",null,"86.59","7.82","164","https://www.tcgplayer.com/product/106519/pokemon-fossil-ditto-3?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Black Bolt","Pokemon Complete Catalog (30,120+ cards)","",null,"85.64","2.99","155","https://www.tcgplayer.com/product/630686/pokemon-sv-black-bolt-black-bolt-elite-trainer-box?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV07: Stellar Crown","Stellar Crown","",null,"84.22","82","29","https://www.tcgplayer.com/product/557350/pokemon-sv07-stellar-crown-stellar-crown-elite-trainer-box?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV03: Obsidian Flames","Obsidian Flames","",null,"83.78","107.4","9","https://www.tcgplayer.com/product/501267/pokemon-sv03-obsidian-flames-obsidian-flames-build-and-battle-stadium?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV04: Paradox Rift","Paradox Rift","",null,"83.21","87.01","19","https://www.tcgplayer.com/product/512813/pokemon-sv04-paradox-rift-paradox-rift-elite-trainer-box-iron-valiant?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Celebrations: Classic Collection","Pokemon Search (All)","",null,"82.49","4.68","43","https://www.tcgplayer.com/product/250332/pokemon-celebrations-classic-collection-umbreon-star?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Search (All)","",null,"81.59","63.7","16589","https://www.tcgplayer.com/product/517046/pokemon-sv-scarlet-and-violet-151-blastoise-ex-200-165?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Jungle","Pokemon Products (Paginated)","",null,"81.22","7.13","168","https://www.tcgplayer.com/product/45133/pokemon-jungle-nidoqueen-7?page=1","https://tcgplayer-cdn.tcgplayer.com/product/45133_in_200x200.jpg"
"SV04: Paradox Rift","Paradox Rift","",null,"81.09","66.9","21","https://www.tcgplayer.com/product/512815/pokemon-sv04-paradox-rift-paradox-rift-elite-trainer-box-roaring-moon?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: White Flare","Pokemon Complete Catalog (30,120+ cards)","",null,"80.64","9.99","213","https://www.tcgplayer.com/product/630689/pokemon-sv-white-flare-white-flare-elite-trainer-box?page=1","https://tcgplayer-cdn.tcgplayer.com/product/630689_in_200x200.jpg"
"SV09: Journey Together","Pokemon Search (All)","",null,"80.27","75.01","103","https://www.tcgplayer.com/product/610930/pokemon-sv09-journey-together-journey-together-elite-trainer-box?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV04: Paradox Rift","Pokemon Search (All)","",null,"79.75","28.92","18284","https://www.tcgplayer.com/product/523880/pokemon-sv04-paradox-rift-groudon-199-182?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV05: Temporal Forces","Temporal Forces","",null,"79.34","75.51","16","https://www.tcgplayer.com/product/532845/pokemon-sv05-temporal-forces-temporal-forces-elite-trainer-box-walking-wake?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Jungle","Pokemon Search (All)","",null,"78.59","4.99","174","https://www.tcgplayer.com/product/45132/pokemon-jungle-mr-mime-6?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SWSH09: Brilliant Stars Trainer Gallery","Pokemon Products (Paginated)","",null,"77.41","47.51","50","https://www.tcgplayer.com/product/264206/pokemon-swsh09-brilliant-stars-trainer-gallery-umbreon-vmax?page=1","https://tcgplayer-cdn.tcgplayer.com/product/264206_in_200x200.jpg"
"Fossil","Pokemon Search (All)","",null,"76.47","5","177","https://www.tcgplayer.com/product/106522/pokemon-fossil-haunter-6?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Fossil","Pokemon Products (Paginated)","",null,"76.41","6.16","194","https://www.tcgplayer.com/product/106523/pokemon-fossil-hitmonlee-7?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV08: Surging Sparks","Pokemon Complete Catalog (30,120+ cards)","",null,"76.19","74.5","122","https://www.tcgplayer.com/product/565630/pokemon-sv08-surging-sparks-surging-sparks-elite-trainer-box?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Jungle","Pokemon Search (All)","",null,"76.1","2.5","337","https://www.tcgplayer.com/product/45131/pokemon-jungle-kangaskhan-5?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet 151","Pokemon Search (All)","",null,"75.59","69.99","16577","https://www.tcgplayer.com/product/517044/pokemon-sv-scarlet-and-violet-151-venusaur-ex-198-165?page=1","https://tcgplayer-cdn.tcgplayer.com/product/517044_in_200x200.jpg"
"SWSH08: Fusion Strike","Pokemon Search (All)","",null,"74.45","30","51","https://www.tcgplayer.com/product/253138/pokemon-swsh08-fusion-strike-celebi-v-alternate-full-art?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Shrouded Fable","Shrouded Fable","",null,"74.28","69","5","https://www.tcgplayer.com/product/553009/pokemon-sv-shrouded-fable-shrouded-fable-mini-tin-set-of-5?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV04: Paradox Rift","Paradox Rift","",null,"73.46","70","9","https://www.tcgplayer.com/product/514070/pokemon-sv04-paradox-rift-paradox-rift-build-and-battle-stadium?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"Crown Zenith: Galarian Gallery","Pokemon Search (All)","",null,"73.31","47.5","47","https://www.tcgplayer.com/product/478097/pokemon-crown-zenith-galarian-gallery-origin-forme-palkia-vstar-secret?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV05: Temporal Forces","Temporal Forces","",null,"71.59","65.11","23","https://www.tcgplayer.com/product/532848/pokemon-sv05-temporal-forces-temporal-forces-elite-trainer-box-iron-leaves-ex?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Shrouded Fable","Shrouded Fable","",null,"71.46","64.51","39","https://www.tcgplayer.com/product/552999/pokemon-sv-shrouded-fable-shrouded-fable-elite-trainer-box?page=1","https://tcgplayer-cdn.tcgplayer.com/product/552999_in_200x200.jpg"
"Fossil","Pokemon Search (All)","",null,"70.68","5","189","https://www.tcgplayer.com/product/106525/pokemon-fossil-kabutops-9?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV02: Paldea Evolved","Paldea Evolved","",null,"70.61","60","12","https://www.tcgplayer.com/product/496914/pokemon-sv02-paldea-evolved-paldea-evolved-booster-bundle?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"70.26","61","16793","https://www.tcgplayer.com/product/550261/pokemon-sv06-twilight-masquerade-carmine-217-167?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet Promo Cards","Pokemon Search (All)","",null,"70","61.7","13177","https://www.tcgplayer.com/product/562019/pokemon-sv-scarlet-and-violet-promo-cards-kingdra-ex-131?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV06: Twilight Masquerade","Twilight Masquerade","",null,"69.87","57.02","131","https://www.tcgplayer.com/product/543845/pokemon-sv06-twilight-masquerade-twilight-masquerade-elite-trainer-box?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Paldean Fates","SV: Paldean Fates","",null,"68.77","94.01","11","https://www.tcgplayer.com/product/528063/pokemon-sv-paldean-fates-paldean-fates-international-tin-charizard-ex?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV: Scarlet & Violet Promo Cards","Pokemon Complete Catalog (30,120+ cards)","",null,"68.75","50","53162","https://www.tcgplayer.com/product/518871/pokemon-sv-scarlet-and-violet-promo-cards-mew-ex-053?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"SV05: Temporal Forces","Pokemon Search (All)","",null,"68.65","64.97","162101","https://www.tcgplayer.com/product/542929/pokemon-sv05-temporal-forces-raging-bolt-ex-208-162?page=1","https://tcgplayer-cdn.tcgplayer.com/product/542929_in_200x200.jpg"
"SWSH: Sword & Shield Promo Cards","Pokemon Products (Paginated)","",null,"68.13","57.1","26289","https://www.tcgplayer.com/product/285396/pokemon-swsh-sword-and-shield-promo-cards-charizard-vstar-swsh262?page=1","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
